index	gene_ids	mt	n_cells	highly_variable	means	dispersions	dispersions_norm
ZNF503	ENSG00000165655	False	9	True	0.03357432056708655	3.923598452717739	4.2935944
PPIF	ENSG00000108179	False	117	True	0.18432857743467676	2.1758578309544516	0.84272957
ATAD1	ENSG00000138138	False	116	True	0.20963840930801986	2.6771449617291565	1.832507
IFIT2	ENSG00000119922	False	153	True	0.3307808279738902	4.335958972822275	2.735819
IFIT1	ENSG00000185745	False	216	True	0.3864377312012454	3.594613376617508	1.7857279
IFIT5	ENSG00000152778	False	100	True	0.1707770468150738	2.0033197277876718	0.5020579
MARCH5	ENSG00000198060	False	164	True	0.2580644027217383	2.3288698201996176	1.1448475
EXOC6	ENSG00000138190	False	71	True	0.15388547836383246	3.4199531555798126	3.299161
BLNK	ENSG00000095585	False	110	True	0.225955078674464	2.9429372600094523	2.3573065
ARHGAP19	ENSG00000213390	False	7	True	0.01560853031474605	2.3299612288713507	1.1470025
FRAT1	ENSG00000165879	False	63	True	0.13666055729155357	3.610833356492577	3.6760485
NDUFB8-1	ENSG00000166136	False	1074	True	1.2408779146006794	3.363414286997456	1.1920893
MRPL43	ENSG00000055950	False	468	True	0.6734104262889384	3.5937077485989786	1.7895092
LZTS2	ENSG00000107816	False	13	True	0.07594303265243825	4.876994145677412	6.176048
FBXW4	ENSG00000107829	False	37	True	0.0793882707289158	3.151545235527239	2.769197
TRIM8	ENSG00000171206	False	170	True	0.26133488284651374	2.1905249651608623	0.87168944
C10orf32	ENSG00000166275	False	239	True	0.4766830609673199	3.5114812660036914	1.6791877
GSTO1	ENSG00000148834	False	781	True	1.0540658049031328	2.87038701446596	0.6777817
XPNPEP1	ENSG00000108039	False	118	True	0.19306605429583046	2.1635396061861636	0.8184076
SHOC2	ENSG00000108061	False	142	True	0.2554459324341473	3.549922740890387	3.5557823
VTI1A	ENSG00000151532	False	124	True	0.24450049180854683	4.184800973991038	4.8093314
PRDX3	ENSG00000165672	False	363	True	0.5462722918241135	3.5220967888974415	1.6927922
PLEKHA1	ENSG00000107679	False	151	True	0.28982414967702447	4.087207866410777	2.4170253
BUB3	ENSG00000154473	False	578	True	0.7637795504716033	2.730161038063811	0.5667441
OAT	ENSG00000065154	False	124	True	0.21368098453167222	2.8180496420314873	2.1107194
CTBP2	ENSG00000175029	False	61	True	0.11469272799683955	2.9780211379764188	2.4265785
MGMT	ENSG00000170430	False	409	True	0.5692973550125904	2.8275963111074223	0.7047105
GLRX3	ENSG00000108010	False	342	True	0.5072706477831423	3.227020289180099	1.3146291
STK32C	ENSG00000165752	False	69	True	0.10905382423631421	2.2481864114497796	0.98554033
ECHS1	ENSG00000127884	False	375	True	0.5234863258777839	2.632029626550641	0.5521029
SYCE1	ENSG00000171772	False	16	True	0.04565100324658621	3.6482085548379923	3.7498448
SCGB1C1	ENSG00000188076	False	9	True	0.02927853843485525	2.8584765681418345	2.1905413
IFITM3	ENSG00000142089	False	599	True	1.332514243738929	2.956884380949252	0.5903527
PHRF1	ENSG00000070047	False	42	True	0.07788771432044754	2.021283163142775	0.53752625
IRF7	ENSG00000185507	False	439	True	0.6385234239720897	2.691037404869221	0.51134574
TMEM80	ENSG00000177042	False	137	True	0.2387630848307449	2.669992161573843	1.818384
TALDO1	ENSG00000177156	False	987	True	1.4251016477950544	4.246898685682883	3.1968112
MOB2	ENSG00000182208	False	236	True	0.3971758079689849	3.6189054933977225	1.81686
TNNI2	ENSG00000130598	False	64	True	0.13284917418955708	3.250816134997895	2.9652047
KCNQ1OT1	ENSG00000269821	False	81	True	0.2468230570637721	4.803893412017524	6.0317125
SLC22A18AS	ENSG00000254827	False	12	True	0.02108221349202417	2.093533207257708	0.6801819
NAP1L4	ENSG00000205531	False	358	True	0.5227502982438585	2.638614758776027	0.5605423
CARS	ENSG00000110619	False	168	True	0.33926528784483756	3.806267707364456	2.056979
ZNF195	ENSG00000005801	False	79	True	0.1461375939361	2.747643456294898	1.9717044
TIMM10B	ENSG00000132286	False	161	True	0.28541456606414883	3.799983452876512	2.0489254
TAF10	ENSG00000166337	False	127	True	0.2615952409174182	4.794779257966524	6.0137167
RIC3	ENSG00000166405	False	261	True	0.4873322499022904	3.495521687311443	1.6587342
TMEM9B	ENSG00000175348	False	516	True	0.7014119209750357	2.844920867803922	0.7292417
DENND5A	ENSG00000184014	False	75	True	0.12271047104800524	2.23816320823674	0.9657498
SWAP70	ENSG00000133789	False	137	True	0.25840517753992476	2.11860830152513	0.729692
ZBED5-AS1	ENSG00000247271	False	68	True	0.1528868995697034	3.8334508556547195	4.1156006
PSMA1	ENSG00000129084	False	672	True	0.8353198026234316	2.74274442705348	0.5845619
SAAL1	ENSG00000166788	False	70	True	0.12610106089574594	3.0928476008503534	2.6533003
CAT	ENSG00000121691	False	378	True	0.5602145779145372	3.200859309400636	1.2811018
PRR5L	ENSG00000135362	False	32	True	0.07429870974806278	3.1904759189501655	2.8460646
API5	ENSG00000166181	False	150	True	0.2305535437382491	2.0862968430943702	0.6658939
CD82	ENSG00000085117	False	188	True	0.3512992673615244	3.9417304171039063	2.2305849
PEX16	ENSG00000121680	False	325	True	0.5199935414103851	3.3035728607087784	1.412737
DGKZ	ENSG00000149091	False	269	True	0.41223239841268833	2.7007954577722035	0.6402316
DDB2	ENSG00000134574	False	111	True	0.18472839185624262	2.862918660563865	2.199312
MADD	ENSG00000110514	False	73	True	0.2049560437343683	4.858151971958379	6.1388445
CELF1	ENSG00000149187	False	257	True	0.4047334071054433	3.274993541251873	1.3761104
MTCH2	ENSG00000109919	False	223	True	0.361727059012588	3.6822417157173937	1.8980303
FNBP4	ENSG00000109920	False	203	True	0.33300964081245554	3.4002806601507913	1.5366756
UBE2L6	ENSG00000156587	False	926	True	1.1590143878351353	3.381539834201168	1.2189183
TMX2	ENSG00000213593	False	269	True	0.5058451008703371	4.462434930935931	2.8979077
CTNND1	ENSG00000198561	False	21	True	0.034681891507783696	2.1396031347176616	0.7711457
RP11-142C4.6	ENSG00000255240	False	8	True	0.021973021733512767	2.322602484225613	1.1324728
MS4A6A	ENSG00000110077	False	427	True	0.9542985609599826	3.7807505535972368	2.0967033
MS4A1	ENSG00000156738	False	423	True	1.00036425249434	2.838414185961065	0.6279478
PTGDR2	ENSG00000183134	False	10	True	0.014438249654349502	2.0408326004870285	0.57612604
PRPF19	ENSG00000110107	False	179	True	0.2809382291599813	2.133940149895944	0.7599643
TMEM138	ENSG00000149483	False	177	True	0.28675813954771084	2.7804655060584333	0.7423349
SDHAF2	ENSG00000167985	False	342	True	0.5052495027259447	2.9764022567051938	0.99344283
FADS1	ENSG00000149485	False	39	True	0.11524090784112745	4.555386202344056	5.541042
AP003733.1	ENSG00000269089	False	114	True	0.18942466041596628	2.247343022076608	0.9838751
UBXN1	ENSG00000162191	False	1367	True	1.548051406017542	3.7372665340423223	2.2462075
GNG3	ENSG00000162188	False	9	True	0.022740768268094964	2.1207119208316243	0.73384553
TAF6L	ENSG00000162227	False	46	True	0.08603461100408677	2.5191258974969744	1.5205028
RP11-727F15.9	ENSG00000256690	False	85	True	0.15966369974962785	2.0635576288683906	0.620996
OTUB1	ENSG00000167770	False	437	True	0.6084071432416105	2.8988999003912865	0.80567497
FERMT3	ENSG00000149781	False	489	True	0.7856046134952586	3.704358610287479	1.9461886
RASGRP2	ENSG00000068831	False	655	True	0.8960497491263233	3.7304214641894293	2.0182588
AP001462.6	ENSG00000269038	False	7	True	0.016349923891936707	2.077516499070864	0.64855736
ARL2	ENSG00000213465	False	308	True	0.5045347137409333	4.020542961537465	2.3315892
SYVN1	ENSG00000162298	False	81	True	0.19305442558986233	4.4596739960890215	5.352061
CTSW	ENSG00000172543	False	808	True	1.5330190229990217	3.458477114785249	1.7261888
PACS1	ENSG00000175115	False	134	True	0.285063607734819	3.808049162728137	2.059262
RAB1B	ENSG00000174903	False	173	True	0.2713572258010915	2.542743742451604	1.5671356
RBM4	ENSG00000173933	False	277	True	0.4353093285343104	2.877373392306742	0.86652976
RCE1	ENSG00000173653	False	109	True	0.22034634154081245	2.1458277318080543	0.783436
AP003419.16	ENSG00000255949	False	9	True	0.020462381059640832	2.127122359703615	0.74650276
PTPRCAP	ENSG00000213402	False	1729	True	2.213763288974353	3.0912983027292813	0.5655041
CORO1B	ENSG00000172725	False	442	True	0.6845940773503845	3.288631032365506	1.3575265
PITPNM1	ENSG00000110697	False	53	True	0.08641628434444301	2.106002756477136	0.7048027
GSTP1	ENSG00000084207	False	1238	True	1.8400199296478819	3.062930010854228	0.63883513
MRPL21	ENSG00000197345	False	434	True	0.6089615920251443	3.22161998868401	1.2626402
CTTN	ENSG00000085733	False	7	True	0.013810720844642027	2.107966772782126	0.70868057
LAMTOR1	ENSG00000149357	False	928	True	1.1432241666008829	2.9995462436325715	0.65349984
FOLR3	ENSG00000110203	False	157	True	0.34535441792961463	2.819331455343535	0.7921446
ARAP1	ENSG00000186635	False	136	True	0.20628776051440428	2.5636518707444558	1.6084181
RELT	ENSG00000054967	False	134	True	0.20477919120468221	2.1083905350813525	0.7095173
PGM2L1	ENSG00000165434	False	47	True	0.17983664560957868	5.194693373816321	6.803336
XRRA1	ENSG00000166435	False	148	True	0.25493815566353506	3.1961201746480232	2.857209
AP001189.4	ENSG00000236304	False	15	True	0.06484782399198107	3.0057142814580327	2.481258
CLNS1A	ENSG00000074201	False	585	True	0.777330960994739	2.8332784739177677	0.71275634
PICALM	ENSG00000073921	False	119	True	0.20315993617478698	2.7572661480177283	1.990704
PRSS23	ENSG00000150687	False	101	True	0.21949877445505667	2.0613777889419644	0.61669195
RAB38	ENSG00000123892	False	11	True	0.023553053713218648	2.1449328217373638	0.781669
SMCO4	ENSG00000166002	False	282	True	0.44186954821609264	2.632695629680715	0.55295646
TAF1D	ENSG00000166012	False	405	True	0.602129752390659	3.216455436161786	1.2553273
MRE11A	ENSG00000020922	False	54	True	0.11227477796366664	3.0530511040751622	2.5747232
CWC15	ENSG00000150316	False	453	True	0.6616270954762703	3.4276789916573263	1.5544157
CASP4	ENSG00000196954	False	851	True	1.0624102850953925	2.9338064963595842	0.7766293
PPP2R1B	ENSG00000137713	False	31	True	0.05669272804426947	2.132980134913457	0.75806874
RBM7	ENSG00000076053	False	178	True	0.37780983184954836	4.514055949253305	2.964064
REXO2	ENSG00000076043	False	295	True	0.4860586366380134	3.3645019769124804	1.4908224
PCSK7	ENSG00000160613	False	386	True	0.6512248399824031	4.563478148563362	3.162685
CEP164	ENSG00000110274	False	98	True	0.1688384791004571	2.509589282486209	1.501673
RNF26	ENSG00000173456	False	55	True	0.10797579674869255	2.672848353000812	1.8240235
NRGN	ENSG00000154146	False	84	True	0.24324957268396952	3.2161727894922536	2.8968024
ESAM	ENSG00000149564	False	10	True	0.03348280222112993	2.5054073425479157	1.4934158
STT3A	ENSG00000134910	False	59	True	0.10952701302457196	2.738225702646306	1.9531093
RPUSD4	ENSG00000165526	False	77	True	0.1317059923202539	2.4468425525021456	1.3777814
SRPR	ENSG00000182934	False	226	True	0.363031070222918	2.8061511479249335	0.775253
SENCR	ENSG00000254703	False	32	True	0.07029928170089218	2.1189666079670295	0.7303994
JAM3	ENSG00000166086	False	7	True	0.013873303859216536	2.0212884432027645	0.5375366
VPS26B	ENSG00000151502	False	196	True	0.33904743693654205	3.951037840935599	2.2425132
THYN1	ENSG00000151500	False	360	True	0.5634287301345526	3.3383914387280265	1.4279863
WNK1	ENSG00000060237	False	239	True	0.4397035272422102	4.719850735960293	3.2278056
FBXL14	ENSG00000171823	False	9	True	0.016155439289242682	2.113454429785183	0.7195158
ADIPOR2	ENSG00000006831	False	55	True	0.12939042136383078	3.978379155036111	4.4017577
CCND2	ENSG00000118971	False	164	True	0.27779485130517534	2.2225647395185764	0.93495107
CD9	ENSG00000010278	False	78	True	0.35748032315499295	4.686570170964968	3.1851542
TNFRSF1A	ENSG00000067182	False	249	True	0.3750382646747491	2.6964045495144813	0.63460433
MRPL51	ENSG00000111639	False	548	True	0.7364536200091766	3.3975567389827535	1.5117632
IFFO1	ENSG00000010295	False	88	True	0.20415896088396848	4.077522894181746	4.597514
ACRBP	ENSG00000111644	False	33	True	0.15321727230987384	4.020672706886514	4.485265
USP5	ENSG00000111667	False	108	True	0.19699976428374183	3.6524476574750193	3.758215
SPSB2	ENSG00000111671	False	145	True	0.24710145304214748	2.5795306379897704	1.6397703
EMG1	ENSG00000126749	False	273	True	0.44947106413381194	3.850040660356322	2.1130774
CLSTN3	ENSG00000139182	False	34	True	0.06659896718736347	2.1156575552332884	0.7238658
CD163	ENSG00000177575	False	36	True	0.07233067203276974	2.5909278799356588	1.6622738
CLEC4C	ENSG00000198178	False	8	True	0.013751205293160327	2.2061158273807915	0.90247315
KLRG1	ENSG00000139187	False	313	True	0.6150051692980859	3.3995757523378507	1.5146221
KLRB1	ENSG00000111796	False	152	True	0.32106945961756894	3.1486689977133944	1.2142159
CLEC2B	ENSG00000110852	False	249	True	0.4686306920021584	3.584872895066352	1.7732446
CLEC1B	ENSG00000165682	False	13	True	0.045087573156504815	2.832562855025852	2.1393752
KLRC1	ENSG00000134545	False	51	True	0.11924356888370298	2.1729950039615993	0.837077
RP11-291B21.2	ENSG00000256039	False	98	True	0.19948589750333906	2.0243896865587794	0.54366
PLBD1	ENSG00000121316	False	235	True	0.43944096553775003	3.0305295574666453	1.0628111
GOLT1B	ENSG00000111711	False	164	True	0.24929158127839793	2.4142052773466194	1.31334
TM7SF3	ENSG00000064115	False	127	True	0.22017052818059574	3.22732525533619	2.9188225
CCDC91	ENSG00000123106	False	284	True	0.4486362138624973	2.849242175748583	0.8304775
DENND5B	ENSG00000170456	False	13	True	0.033629175330544415	2.778211804305584	2.0320606
RP11-428G5.5	ENSG00000255760	False	31	True	0.08140249354164895	2.6695794890929894	1.8175691
SLC2A13	ENSG00000151229	False	27	True	0.09103421822520866	4.070296343990617	4.5832453
LRRK2	ENSG00000188906	False	41	True	0.07441394825689812	2.2953517613219754	1.078667
PRICKLE1	ENSG00000139174	False	7	True	0.014660143802297059	2.044054672228504	0.58248794
IRAK4	ENSG00000198001	False	170	True	0.27590811497818585	2.7687158035465087	2.0133111
RP11-493L12.4	ENSG00000258181	False	5	True	0.027332534982757457	3.7074548774014136	3.866825
SLC48A1	ENSG00000211584	False	25	True	0.11822686125824064	4.43914900850719	5.311535
ASB8	ENSG00000177981	False	197	True	0.3345845168276314	3.0926809917649125	1.142463
RHEBL1	ENSG00000167550	False	41	True	0.08693422761802543	2.5707768390903953	1.6224861
TMBIM6	ENSG00000139644	False	1382	True	1.5177175901862385	3.0090340542066456	0.8878541
BCDIN3D	ENSG00000186666	False	38	True	0.0740190045454631	2.4238651525484287	1.3324131
SMARCD1	ENSG00000066117	False	101	True	0.16247960425287	2.1896086772780166	0.86988026
ITGB7	ENSG00000139626	False	377	True	0.5815827422250978	3.334153878857719	1.421986
C12orf10	ENSG00000139637	False	306	True	0.47366898272769664	3.7658250765035017	2.0051486
CBX5	ENSG00000094916	False	118	True	0.19168354049870534	2.5573335915742645	1.5959429
NCKAP1L	ENSG00000123338	False	285	True	0.4359938476178524	3.092918636776623	1.1427675
BLOC1S1	ENSG00000135441	False	839	True	1.0832047829885032	2.949730307256348	0.8014487
GDF11	ENSG00000135414	False	10	True	0.01958663798755743	2.1974685261453697	0.8853993
ORMDL2	ENSG00000123353	False	255	True	0.3945839940702688	3.006594441033247	1.0321364
WIBG	ENSG00000170473	False	226	True	0.3537904368716509	3.049963899889931	1.0877178
SUOX	ENSG00000139531	False	4	True	0.016038105063820703	3.1262252287198526	2.7192035
SMARCC2	ENSG00000139613	False	116	True	0.2278162537506941	3.232568793821294	2.9291759
IL23A	ENSG00000110944	False	120	True	0.24960379561377535	3.9740529286343222	4.3932157
BAZ2A	ENSG00000076108	False	197	True	0.3669334530196129	4.065938317512075	2.389767
TMEM194A	ENSG00000166881	False	20	True	0.03549678123983057	2.022670378135696	0.54026526
R3HDM2	ENSG00000179912	False	66	True	0.15579021973693208	4.117811896775503	4.6770635
DTX3	ENSG00000178498	False	26	True	0.0563581887652724	2.9886925508227367	2.447649
XPOT	ENSG00000184575	False	98	True	0.1729167508294253	3.209412687372093	2.8834548
GNS	ENSG00000135677	False	120	True	0.19932661159469506	3.1201928818990066	2.7072928
TMBIM4-1	ENSG00000155957	False	782	True	1.019685112943765	4.051067996652327	2.5180287
THAP2	ENSG00000173451	False	108	True	0.18450929343429526	2.7222404710406507	1.9215468
RAB21	ENSG00000080371	False	71	True	0.11558104450192705	2.2550249788934775	0.9990429
TBC1D15	ENSG00000121749	False	88	True	0.17001669122054605	2.899630709808758	2.2717988
ATXN7L3B	ENSG00000253719	False	109	True	0.18409983629794663	2.5566111560312015	1.5945164
PAWR	ENSG00000177425	False	26	True	0.05301404267132442	2.138145500274197	0.76826763
TMTC2	ENSG00000179104	False	12	True	0.027476334411954826	2.6045648878487335	1.6891997
LINC00936	ENSG00000271614	False	749	True	1.0716433401515109	3.3205560863446992	1.3794296
MRPL42	ENSG00000198015	False	135	True	0.2648931969310998	4.370053955714786	5.1751084
NDUFA12	ENSG00000184752	False	592	True	0.8274161784108232	3.307094973933959	1.3836712
NR2C1	ENSG00000120798	False	50	True	0.14880560708034982	4.335640086013103	5.107159
ACTR6	ENSG00000075089	False	93	True	0.17047155614902457	3.2504175602584042	2.9644177
GNPTAB	ENSG00000111670	False	127	True	0.22129592104494894	2.159391834017451	0.8102179
TDG	ENSG00000139372	False	153	True	0.32408121836987347	4.633090972100298	3.1166165
HCFC2	ENSG00000111727	False	31	True	0.09385713407806895	4.220547887793375	4.879913
C12orf45	ENSG00000151131	False	108	True	0.20066241756735934	3.3319756813924464	3.125452
PWP1	ENSG00000136045	False	171	True	0.2980651490989346	3.4974901090640684	1.6612569
SELPLG	ENSG00000110876	False	482	True	0.6475044922729344	2.8307184385795647	0.70913136
CORO1C	ENSG00000110880	False	127	True	0.19311314895984205	2.356778887512197	1.1999532
USP30	ENSG00000135093	False	16	True	0.06857764601856588	4.173165849168979	4.7863584
GLTP	ENSG00000139433	False	137	True	0.23185051380656882	2.939973968384757	2.3514555
GIT2	ENSG00000139436	False	295	True	0.46250675736131747	3.6146303486112132	1.8113811
HVCN1	ENSG00000122986	False	331	True	0.6265968052528913	3.470844007168389	1.6155366
ALDH2	ENSG00000111275	False	296	True	0.5693554451610471	3.344291788880965	1.436341
TMEM116	ENSG00000198270	False	71	True	0.13705128783325604	2.358751940115017	1.2038488
NAA25	ENSG00000111300	False	43	True	0.07268771565574472	2.2623886723527633	1.0135823
RPH3A	ENSG00000089169	False	8	True	0.017973060008351603	2.2515005192953996	0.99208397
OAS1	ENSG00000089127	False	526	True	0.7347432057784046	2.9508500904034727	0.8792354
FBXO21	ENSG00000135108	False	105	True	0.22615088232636088	3.5634141803945503	3.5824208
RFC5	ENSG00000111445	False	70	True	0.1369481643911461	3.374836392064239	3.2100792
TAOK3	ENSG00000135090	False	329	True	0.4896066960704458	2.6879740476564393	0.6238
DYNLL1	ENSG00000088986	False	913	True	1.1682394672771477	3.6188499883385417	1.5701795
MLEC	ENSG00000110917	False	160	True	0.26036588760208146	2.315100716619853	1.1176608
OASL	ENSG00000135114	False	126	True	0.2020145399250325	2.0105946129930956	0.516422
ORAI1	ENSG00000182500	False	246	True	0.40070387058060886	3.0583729403402513	1.0984945
SETD1B	ENSG00000139718	False	58	True	0.11813237528041969	3.0122553164586696	2.494173
CLIP1	ENSG00000130779	False	92	True	0.14694232768581708	2.1257341810124983	0.74376184
RILPL2	ENSG00000150977	False	509	True	0.7234760546958122	3.164775218484477	1.1821492
SNRNP35	ENSG00000184209	False	131	True	0.22135588210766968	2.775860725441689	2.0274186
EIF2B1	ENSG00000111361	False	235	True	0.40239721787114957	3.5023857515180183	1.667531
NCOR2	ENSG00000196498	False	77	True	0.2079323443417939	4.427871901298455	5.2892685
NOC4L	ENSG00000184967	False	113	True	0.2151163892371092	3.771745846394877	3.9937658
MRP63	ENSG00000173141	False	544	True	0.7285417817548889	2.8537497598938733	0.74174327
GTF3A	ENSG00000122034	False	1400	True	1.538027145461664	2.8032518334215366	0.50401384
MTIF3	ENSG00000122033	False	307	True	0.4714121804990802	3.3741146628655665	1.5031418
FRY-AS1	ENSG00000237637	False	20	True	0.04843060689176993	2.867211479217319	2.207788
N4BP2L1	ENSG00000139597	False	336	True	0.5073689314049067	3.042180393339638	1.0777426
SPG20	ENSG00000133104	False	133	True	0.21757301485645875	2.405396521807937	1.2959473
ALG5	ENSG00000120697	False	186	True	0.3091068314513337	3.216159729089763	1.3007104
EXOSC8	ENSG00000120699	False	259	True	0.3928723572083287	2.7013753458128327	0.6409748
MTRF1	ENSG00000120662	False	34	True	0.13366427110860768	5.028401262782807	6.4749966
DNAJC15	ENSG00000120675	False	391	True	0.69611880277442	5.430328206862516	4.3901277
CCDC122	ENSG00000151773	False	7	True	0.017102417410227205	2.0135512610843764	0.5222598
TSC22D1	ENSG00000102804	False	51	True	0.2085017672562879	3.926697726031898	4.299714
DLEU7	ENSG00000186047	False	11	True	0.024827923576429597	2.025535536511148	0.5459224
RNASEH2B	ENSG00000136104	False	445	True	0.6326578043138644	3.0766917114631562	1.0574247
MZT1	ENSG00000204899	False	169	True	0.26992324789005884	2.1216780748047954	0.7357532
DIS3	ENSG00000083520	False	72	True	0.14295580699098911	2.796412623961753	2.0679977
MYCBP2	ENSG00000005810	False	224	True	0.39491571783198415	3.3729430202505806	1.5016402
RBM26-AS1	ENSG00000227354	False	15	True	0.06182785330622204	4.027421184269921	4.4985895
UBAC2	ENSG00000134882	False	357	True	0.5458044988118403	3.111313526047601	1.166342
GPR183	ENSG00000169508	False	325	True	0.5585011727110228	3.539399122637091	1.7149665
CLYBL	ENSG00000125246	False	48	True	0.09010406248645621	2.611439221365572	1.7027729
ARGLU1	ENSG00000134884	False	482	True	0.6708608097333261	2.713481532221657	0.5431262
ABHD13	ENSG00000139826	False	114	True	0.18761842910637164	2.012332688424813	0.5198538
TNFSF13B	ENSG00000102524	False	433	True	0.7419060792836419	3.2085889734758553	1.2441885
ARHGEF7	ENSG00000102606	False	50	True	0.08801703205859869	2.061180310311069	0.616302
MCF2L	ENSG00000126217	False	9	True	0.020599277120791393	2.050995079355026	0.5961916
CDC16	ENSG00000130177	False	86	True	0.15574563795188462	3.0729897766068297	2.6140914
RPPH1	ENSG00000259001	False	23	True	0.045915079210547674	2.042918964083148	0.5802455
METTL3	ENSG00000165819	False	98	True	0.18814924602796676	3.2796568734951155	3.0221498
CMTM5	ENSG00000166091	False	14	True	0.07472187356113301	3.369055565249306	3.1986651
DHRS4	ENSG00000157326	False	64	True	0.11703246634645824	2.5672163764697236	1.6154561
PSME1	ENSG00000092010	False	1978	True	2.118988236615273	3.0763908357100487	0.53881395
RP11-468E2.4	ENSG00000259529	False	63	True	0.1335397577839742	3.7536779951502024	3.9580913
IRF9	ENSG00000213928	False	333	True	0.5630420606958284	3.4360878466595985	1.5663224
CHMP4A	ENSG00000254505	False	835	True	1.0732648317554456	3.7174857347823758	1.9980968
MDP1	ENSG00000213920	False	93	True	0.16981080983586697	2.9206751673487266	2.3133507
GMPR2	ENSG00000100938	False	334	True	0.4862928776110506	2.6698787956382826	0.60060954
TINF2	ENSG00000092330	False	364	True	0.5326913194142472	2.870972263410079	0.85832626
CIDEB	ENSG00000136305	False	74	True	0.1260029968920706	2.543727344815345	1.5690776
LTB4R	ENSG00000213903	False	104	True	0.19141390859720245	2.07429956526087	0.64220566
GZMH	ENSG00000100450	False	269	True	1.0407670245031309	3.4536359264051315	1.5868521
GZMB	ENSG00000100453	False	326	True	1.541976381676444	4.19190714390918	3.094237
SCFD1	ENSG00000092108	False	204	True	0.3407439450110052	3.6816355914364767	1.8972534
AP4S1	ENSG00000100478	False	30	True	0.05610670960643989	2.4042686642333253	1.2937204
EAPP	ENSG00000129518	False	447	True	0.642379902372331	2.997866134146914	0.9458092
PPP2R3C	ENSG00000092020	False	209	True	0.3484678012545009	3.482775176266129	1.6423986
FBXO33	ENSG00000165355	False	72	True	0.13804354794046464	2.3099304439853587	1.1074522
FKBP3	ENSG00000100442	False	292	True	0.45147942535840463	2.9703085841099885	0.9856334
MIS18BP1	ENSG00000129534	False	168	True	0.2969878610156199	3.8009783452854475	2.0502002
NEMF	ENSG00000165525	False	320	True	0.5209089301143909	3.205298487964958	1.286791
ARF6	ENSG00000165527	False	944	True	1.120203095131217	2.8692226813390787	0.6759669
C14orf166	ENSG00000087302	False	822	True	1.089342842953427	4.06309165800065	2.5367692
PTGDR	ENSG00000168229	False	127	True	0.29459325007969495	4.040984118788901	2.3577862
PSMC6	ENSG00000100519	False	240	True	0.3876377323582061	3.9498672891077495	2.2410128
CGRRF1	ENSG00000100532	False	113	True	0.23053495427017448	3.7204525801427666	3.8924887
MAPK1IP1L	ENSG00000168175	False	309	True	0.4683039530483192	3.3110253431028145	1.422288
LGALS3	ENSG00000131981	False	662	True	1.1802281209293233	3.4213357833092557	1.2778233
RP11-349A22.5	ENSG00000257621	False	288	True	0.44433511062337544	2.888888400911402	0.88128716
ARID4A	ENSG00000032219	False	292	True	0.502432141791014	4.160959039665474	2.5115433
JKAMP	ENSG00000050130	False	119	True	0.17391113664359426	2.1125722522391417	0.717774
MNAT1	ENSG00000020426	False	100	True	0.21304443052215166	3.9872854063691765	4.4193425
CTD-2302E22.4	ENSG00000261242	False	5	True	0.01618490488625072	2.6061014892357113	1.6922337
ATP6V1D	ENSG00000100554	False	212	True	0.33480682297096387	2.6809553182733357	0.614805
EIF2S1	ENSG00000134001	False	241	True	0.3662918272647103	2.8206981165420957	0.7938961
ARG2	ENSG00000081181	False	11	True	0.021579621076206777	2.131036717820712	0.7542316
VTI1B	ENSG00000100568	False	336	True	0.49544774564424443	2.903116977791283	0.8995222
RAD51B	ENSG00000182185	False	35	True	0.11924046800462239	4.747829858061756	5.921016
DCAF5	ENSG00000139990	False	132	True	0.2255602588067008	2.6575181647654382	1.7937545
ERH	ENSG00000100632	False	913	True	1.1032287579495237	2.7850844463126685	0.5448264
SRSF5	ENSG00000100650	False	1968	True	2.116132756287554	3.196680100428967	0.754178
PCNX	ENSG00000100731	False	84	True	0.14404640217794384	2.3794617508182263	1.2447398
RBM25	ENSG00000119707	False	451	True	0.6693093528405384	3.757455396505491	2.0213726
NUMB	ENSG00000133961	False	216	True	0.3477563101069878	2.7194106408144596	0.6640884
LIN52	ENSG00000205659	False	30	True	0.08706414405489281	4.413884953818863	5.2616515
NPC2	ENSG00000119655	False	1121	True	1.676167189950179	3.0848525950914056	1.0292765
ISCA2	ENSG00000165898	False	256	True	0.45728648899820856	3.8339943309336078	2.0925128
DLST	ENSG00000119689	False	104	True	0.1788990479507726	2.7611607262810427	1.9983938
RPS6KL1	ENSG00000198208	False	7	True	0.036982943084880086	4.222676857740954	4.8841166
RP11-950C14.3	ENSG00000258646	False	8	True	0.01563488335628379	2.0422690403571666	0.57896227
C14orf1	ENSG00000133935	False	267	True	0.46626630191620566	3.7533544403096464	1.9891666
RP11-488C13.5	ENSG00000258301	False	24	True	0.07789222938587273	4.218833406423391	4.876528
GSTZ1	ENSG00000100577	False	72	True	0.10249824023689372	2.274738056038214	1.0379658
AHSA1	ENSG00000100591	False	321	True	0.4903140463490635	3.263678395961742	1.3616092
SNW1	ENSG00000100603	False	379	True	0.5440241682002287	3.049803568507963	1.0875123
SEL1L	ENSG00000071537	False	70	True	0.1208085503736767	2.021274664072623	0.53750944
SPATA7	ENSG00000042317	False	8	True	0.015150304982784446	2.174882382554026	0.84080356
TTC8	ENSG00000165533	False	6	True	0.07743022393283329	5.248445894260598	6.9094687
TRIP11	ENSG00000100815	False	83	True	0.1423519859982073	2.7483374423542335	1.9730746
